이미지,X1,Y1,X2,Y2,라벨
photo_064_aug_2.jpg,183,149,357,297,part
photo_064_aug_3.jpg,181,138,363,298,part
photo_064_aug_4.jpg,289,161,451,295,part
photo_064_aug_5.jpg,190,169,346,294,part
photo_064_aug_6.jpg,147,100,304,245,part
photo_064_aug_7.jpg,239,137,366,239,part
photo_064_aug_8.jpg,176,164,359,325,part
photo_064_aug_9.jpg,190,169,346,294,part
photo_064_aug_10.jpg,186,167,349,302,part
photo_065_aug_1.jpg,149,128,386,294,part
photo_065_aug_2.jpg,144,125,388,301,part
photo_065_aug_3.jpg,242,122,468,280,part
photo_065_aug_4.jpg,254,128,491,294,part
photo_065_aug_5.jpg,153,131,396,301,part
photo_065_aug_6.jpg,253,126,491,294,part
photo_065_aug_7.jpg,149,128,386,294,part
photo_065_aug_8.jpg,213,90,451,276,part
photo_065_aug_9.jpg,234,117,452,270,part
photo_065_aug_10.jpg,149,128,386,294,part
photo_066_aug_1.jpg,199,153,391,293,part
photo_066_aug_2.jpg,176,121,394,308,part
photo_066_aug_3.jpg,201,146,437,340,part
photo_066_aug_4.jpg,217,167,425,319,part
photo_066_aug_5.jpg,215,167,423,319,part
photo_066_aug_6.jpg,208,160,409,307,part
photo_066_aug_7.jpg,233,179,458,343,part
photo_066_aug_8.jpg,189,125,445,358,part
photo_066_aug_9.jpg,184,120,428,344,part
photo_066_aug_10.jpg,215,167,423,319,part
photo_067_aug_1.jpg,172,102,494,336,part
photo_067_aug_2.jpg,162,142,444,273,part
photo_067_aug_3.jpg,196,162,518,312,part
photo_067_aug_4.jpg,194,103,553,388,part
photo_067_aug_5.jpg,194,160,516,313,part
photo_067_aug_6.jpg,169,148,461,284,part
photo_067_aug_7.jpg,157,136,432,268,part
photo_067_aug_8.jpg,166,145,454,279,part
photo_067_aug_9.jpg,199,165,525,317,part
photo_067_aug_10.jpg,179,148,471,284,part
photo_068_aug_1.jpg,197,156,489,301,part
photo_068_aug_2.jpg,183,100,526,363,part
photo_068_aug_3.jpg,141,89,467,349,part
photo_068_aug_4.jpg,193,148,493,310,part
photo_068_aug_5.jpg,160,132,523,375,part
photo_068_aug_6.jpg,169,104,472,340,part
photo_068_aug_7.jpg,132,137,389,264,part
photo_068_aug_8.jpg,228,180,566,348,part
photo_068_aug_9.jpg,150,154,443,302,part
photo_068_aug_10.jpg,173,179,510,346,part
photo_069_aug_1.jpg,110,136,530,333,part
photo_069_aug_2.jpg,79,62,506,369,part
photo_069_aug_3.jpg,110,136,530,333,part
photo_069_aug_4.jpg,114,141,550,346,part
photo_069_aug_5.jpg,127,157,613,385,part
photo_069_aug_6.jpg,85,47,548,422,part
photo_069_aug_7.jpg,99,67,611,451,part
photo_069_aug_8.jpg,110,136,530,333,part
photo_069_aug_9.jpg,118,145,568,357,part
photo_069_aug_10.jpg,90,111,435,274,part
photo_070_aug_2.jpg,99,150,502,373,part
photo_070_aug_4.jpg,84,123,511,394,part
photo_070_aug_5.jpg,99,150,502,373,part
photo_070_aug_6.jpg,88,77,485,387,part
photo_070_aug_7.jpg,138,150,541,373,part
photo_070_aug_8.jpg,81,83,540,451,part
photo_070_aug_9.jpg,99,150,502,373,part
photo_070_aug_10.jpg,138,150,541,373,part
photo_071_aug_1.jpg,75,147,494,349,part
photo_071_aug_3.jpg,146,147,565,349,part
photo_071_aug_4.jpg,61,119,402,284,part
photo_071_aug_5.jpg,161,162,623,384,part
photo_071_aug_6.jpg,71,138,504,360,part
photo_071_aug_7.jpg,63,118,503,368,part
photo_071_aug_8.jpg,75,147,494,349,part
photo_071_aug_9.jpg,146,147,565,349,part
photo_071_aug_10.jpg,146,147,565,349,part
photo_072_aug_1.jpg,61,71,585,417,part
photo_072_aug_2.jpg,63,90,472,324,part
photo_072_aug_3.jpg,115,100,569,360,part
photo_072_aug_4.jpg,115,100,569,360,part
photo_072_aug_5.jpg,39,0,512,400,part
photo_072_aug_6.jpg,82,47,535,375,part
photo_072_aug_7.jpg,115,100,569,360,part
photo_072_aug_8.jpg,85,56,520,347,part
photo_072_aug_9.jpg,44,15,563,429,part
photo_072_aug_10.jpg,70,100,525,360,part
photo_073_aug_1.jpg,102,95,489,330,part
photo_073_aug_2.jpg,106,92,583,409,part
photo_073_aug_3.jpg,84,20,609,454,part
photo_073_aug_4.jpg,120,111,572,386,part
photo_073_aug_5.jpg,104,78,589,411,part
photo_073_aug_6.jpg,96,59,597,425,part
photo_073_aug_7.jpg,38,49,558,464,part
photo_073_aug_8.jpg,67,111,520,386,part
photo_073_aug_9.jpg,60,99,465,345,part
photo_073_aug_10.jpg,131,121,627,423,part
photo_074_aug_1.jpg,88,84,547,466,part
photo_074_aug_2.jpg,84,101,501,421,part
photo_074_aug_3.jpg,121,114,545,431,part
photo_074_aug_4.jpg,133,140,526,409,part
photo_074_aug_5.jpg,133,140,526,409,part
photo_074_aug_7.jpg,73,59,548,480,part
photo_074_aug_8.jpg,112,136,510,412,part
photo_074_aug_10.jpg,133,140,526,409,part
photo_077_aug_1.jpg,37,50,418,344,part
photo_077_aug_2.jpg,126,56,591,390,part
photo_077_aug_3.jpg,118,38,586,396,part
photo_077_aug_4.jpg,151,111,565,348,part
photo_077_aug_5.jpg,101,47,490,354,part
photo_077_aug_6.jpg,151,111,565,348,part
photo_077_aug_8.jpg,52,13,529,413,part
photo_077_aug_9.jpg,75,111,490,348,part
photo_077_aug_10.jpg,83,118,584,419,part
photo_078_aug_1.jpg,84,184,319,408,part
photo_078_aug_2.jpg,76,61,299,276,part
photo_078_aug_3.jpg,358,162,543,326,part
photo_078_aug_4.jpg,84,184,320,409,part
photo_078_aug_5.jpg,336,162,533,342,part
photo_078_aug_6.jpg,97,162,282,326,part
photo_078_aug_7.jpg,82,69,321,299,part
photo_078_aug_8.jpg,327,168,540,366,part
photo_078_aug_9.jpg,91,89,356,342,part
photo_078_aug_10.jpg,358,162,543,326,part
photo_079_aug_1.jpg,319,133,457,223,part
photo_079_aug_2.jpg,144,144,316,262,part
photo_079_aug_3.jpg,353,148,506,247,part
photo_079_aug_4.jpg,139,154,299,257,part
photo_079_aug_5.jpg,134,125,298,242,part
photo_079_aug_6.jpg,347,167,527,318,part
photo_079_aug_7.jpg,412,197,624,372,part
photo_079_aug_8.jpg,307,145,464,272,part
photo_079_aug_9.jpg,134,148,287,247,part
photo_079_aug_10.jpg,366,111,562,267,part
photo_080_aug_1.jpg,178,271,487,387,part
photo_080_aug_2.jpg,241,235,509,336,part
photo_080_aug_3.jpg,132,179,407,344,part
photo_080_aug_4.jpg,149,227,407,324,part
photo_080_aug_5.jpg,229,222,491,331,part
photo_080_aug_6.jpg,154,198,430,376,part
photo_080_aug_7.jpg,253,246,533,351,part
photo_080_aug_8.jpg,149,227,407,324,part
photo_080_aug_9.jpg,214,148,465,320,part
photo_080_aug_10.jpg,204,188,478,392,part
photo_081_aug_1.jpg,156,184,311,295,part
photo_081_aug_2.jpg,329,184,484,295,part
photo_081_aug_3.jpg,127,109,287,248,part
photo_081_aug_4.jpg,311,137,492,289,part
photo_081_aug_5.jpg,126,148,251,238,part
photo_081_aug_6.jpg,147,187,323,329,part
photo_081_aug_7.jpg,326,184,486,302,part
photo_081_aug_8.jpg,132,153,267,252,part
photo_081_aug_9.jpg,164,147,369,322,part
photo_081_aug_10.jpg,254,165,414,311,part
photo_082_aug_1.jpg,112,137,470,327,part
photo_082_aug_2.jpg,119,64,444,300,part
photo_082_aug_3.jpg,95,72,496,372,part
photo_082_aug_5.jpg,170,137,527,327,part
photo_082_aug_6.jpg,170,129,560,360,part
photo_082_aug_7.jpg,148,109,499,327,part
photo_082_aug_8.jpg,88,102,434,324,part
photo_082_aug_9.jpg,170,137,527,327,part
photo_082_aug_10.jpg,112,137,470,327,part
photo_083_aug_1.jpg,174,141,478,296,part
photo_083_aug_2.jpg,154,116,480,319,part
photo_083_aug_3.jpg,162,141,466,296,part
photo_083_aug_4.jpg,167,128,555,386,part
photo_083_aug_5.jpg,166,128,482,307,part
photo_083_aug_6.jpg,185,160,532,337,part
photo_083_aug_7.jpg,173,140,478,296,part
photo_083_aug_8.jpg,181,149,541,349,part
photo_083_aug_9.jpg,174,141,478,296,part
photo_083_aug_10.jpg,174,141,478,296,part
photo_084_aug_1.jpg,206,168,518,353,part
photo_084_aug_2.jpg,122,168,434,353,part
photo_084_aug_3.jpg,146,112,441,340,part
photo_084_aug_4.jpg,182,129,492,340,part
photo_084_aug_5.jpg,180,140,529,400,part
photo_084_aug_6.jpg,191,156,481,327,part
photo_084_aug_7.jpg,122,168,434,353,part
photo_084_aug_8.jpg,121,159,493,423,part
photo_084_aug_9.jpg,115,158,410,333,part
photo_084_aug_10.jpg,121,167,434,353,part
photo_085_aug_1.jpg,123,81,513,380,part
photo_085_aug_2.jpg,135,155,494,310,part
photo_085_aug_3.jpg,146,155,505,310,part
photo_085_aug_4.jpg,117,81,506,391,part
photo_085_aug_5.jpg,135,155,494,310,part
photo_085_aug_6.jpg,143,97,598,440,part
photo_085_aug_7.jpg,118,83,512,394,part
photo_085_aug_8.jpg,172,183,598,366,part
photo_085_aug_9.jpg,135,155,494,310,part
photo_085_aug_10.jpg,132,97,523,372,part
photo_086_aug_1.jpg,111,105,522,348,part
photo_086_aug_2.jpg,118,118,486,307,part
photo_086_aug_3.jpg,122,125,514,327,part
photo_086_aug_4.jpg,139,142,582,370,part
photo_086_aug_5.jpg,101,54,525,384,part
photo_086_aug_6.jpg,122,125,514,327,part
photo_086_aug_7.jpg,138,141,579,367,part
photo_086_aug_8.jpg,120,72,623,448,part
photo_086_aug_9.jpg,113,102,526,350,part
photo_086_aug_10.jpg,122,125,514,327,part
photo_087_aug_1.jpg,105,151,526,346,part
photo_087_aug_2.jpg,105,151,526,346,part
photo_087_aug_3.jpg,105,151,526,346,part
photo_087_aug_4.jpg,88,61,550,438,part
photo_087_aug_5.jpg,75,78,450,329,part
photo_087_aug_6.jpg,114,151,535,346,part
photo_087_aug_7.jpg,89,100,546,397,part
photo_087_aug_8.jpg,96,139,484,318,part
photo_087_aug_9.jpg,114,164,572,376,part
photo_087_aug_10.jpg,113,149,530,343,part
photo_088_aug_1.jpg,98,156,343,325,part
photo_088_aug_2.jpg,270,139,488,288,part
photo_088_aug_3.jpg,112,180,394,373,part
photo_088_aug_4.jpg,301,155,544,321,part
photo_088_aug_5.jpg,290,152,547,342,part
photo_088_aug_6.jpg,296,153,547,334,part
photo_088_aug_7.jpg,90,168,396,416,part
photo_088_aug_8.jpg,297,153,536,316,part
photo_088_aug_9.jpg,331,170,598,353,part
photo_088_aug_10.jpg,308,162,584,367,part
photo_089_aug_1.jpg,114,131,311,304,part
photo_089_aug_2.jpg,107,103,326,302,part
photo_089_aug_3.jpg,311,123,498,287,part
photo_089_aug_4.jpg,113,129,311,303,part
photo_089_aug_5.jpg,297,148,553,394,part
photo_089_aug_6.jpg,329,131,526,304,part
photo_089_aug_7.jpg,329,131,526,304,part
photo_089_aug_8.jpg,300,123,499,302,part
photo_089_aug_9.jpg,97,134,322,339,part
photo_089_aug_10.jpg,107,49,361,292,part
photo_090_aug_1.jpg,227,142,484,378,part
photo_090_aug_2.jpg,249,149,472,341,part
photo_090_aug_3.jpg,174,159,385,337,part
photo_090_aug_4.jpg,255,159,466,337,part
photo_090_aug_5.jpg,187,93,396,286,part
photo_090_aug_6.jpg,172,157,386,339,part
photo_090_aug_7.jpg,198,175,468,408,part
photo_090_aug_8.jpg,157,143,348,304,part
photo_090_aug_9.jpg,229,119,473,341,part
photo_090_aug_10.jpg,178,163,395,346,part
photo_091_aug_1.jpg,185,90,560,370,part
photo_091_aug_2.jpg,176,119,555,415,part
photo_091_aug_3.jpg,215,163,564,355,part
photo_091_aug_4.jpg,78,110,398,319,part
photo_091_aug_5.jpg,206,156,540,340,part
photo_091_aug_6.jpg,86,112,467,430,part
photo_091_aug_7.jpg,206,156,540,340,part
photo_091_aug_8.jpg,78,63,460,381,part
photo_091_aug_9.jpg,85,128,456,394,part
photo_091_aug_10.jpg,116,181,504,395,part
photo_092_aug_1.jpg,92,95,440,340,part
photo_092_aug_2.jpg,160,158,531,349,part
photo_092_aug_3.jpg,101,101,485,381,part
photo_092_aug_4.jpg,147,79,591,442,part
photo_092_aug_5.jpg,122,154,484,340,part
photo_092_aug_6.jpg,138,100,537,383,part
photo_092_aug_7.jpg,143,179,565,397,part
photo_092_aug_8.jpg,133,131,441,289,part
photo_092_aug_9.jpg,99,77,505,401,part
photo_092_aug_10.jpg,91,94,441,334,part
photo_093_aug_1.jpg,228,83,562,309,part
photo_093_aug_2.jpg,96,177,465,354,part
photo_093_aug_3.jpg,229,131,527,296,part
photo_093_aug_4.jpg,85,47,422,317,part
photo_093_aug_5.jpg,82,149,388,292,part
photo_093_aug_6.jpg,96,175,456,343,part
photo_093_aug_7.jpg,236,128,573,390,part
photo_093_aug_8.jpg,79,147,389,297,part
photo_093_aug_9.jpg,77,139,364,273,part
photo_093_aug_10.jpg,252,149,558,292,part
photo_094_aug_1.jpg,105,53,563,425,part
photo_094_aug_2.jpg,130,124,535,341,part
photo_094_aug_3.jpg,114,136,555,372,part
photo_094_aug_4.jpg,82,35,463,343,part
photo_094_aug_5.jpg,99,117,480,321,part
photo_094_aug_6.jpg,112,107,460,293,part
photo_094_aug_7.jpg,75,75,434,306,part
photo_094_aug_8.jpg,96,114,467,313,part
photo_094_aug_9.jpg,87,81,570,428,part
photo_094_aug_10.jpg,106,89,491,329,part
photo_095_aug_1.jpg,109,124,577,387,part
photo_095_aug_2.jpg,46,161,484,355,part
photo_095_aug_3.jpg,123,172,590,379,part
photo_095_aug_4.jpg,123,172,590,379,part
photo_095_aug_5.jpg,50,172,517,379,part
photo_095_aug_7.jpg,107,149,513,330,part
photo_095_aug_8.jpg,50,172,517,379,part
photo_095_aug_9.jpg,50,172,517,379,part
photo_095_aug_10.jpg,123,172,590,379,part
photo_096_aug_1.jpg,107,157,596,372,part
photo_096_aug_2.jpg,98,144,544,340,part
photo_096_aug_3.jpg,87,122,550,361,part
photo_096_aug_4.jpg,95,144,542,340,part
photo_096_aug_5.jpg,101,148,561,351,part
photo_096_aug_6.jpg,104,156,587,368,part
photo_096_aug_7.jpg,80,120,454,285,part
photo_096_aug_8.jpg,93,136,516,323,part
photo_096_aug_9.jpg,96,144,544,341,part
photo_096_aug_10.jpg,98,144,544,340,part
photo_097_aug_1.jpg,70,149,471,338,part
photo_097_aug_2.jpg,150,85,586,374,part
photo_097_aug_3.jpg,70,149,471,338,part
photo_097_aug_4.jpg,141,116,522,335,part
photo_097_aug_6.jpg,70,149,471,338,part
photo_097_aug_7.jpg,169,149,569,338,part
photo_097_aug_8.jpg,68,143,452,324,part
photo_097_aug_10.jpg,70,149,471,338,part
photo_098_aug_1.jpg,92,63,571,432,part
photo_098_aug_2.jpg,154,145,560,342,part
photo_098_aug_3.jpg,148,140,539,329,part
photo_098_aug_4.jpg,148,140,539,329,part
photo_098_aug_5.jpg,86,120,423,283,part
photo_098_aug_6.jpg,106,147,519,347,part
photo_098_aug_7.jpg,108,63,482,358,part
photo_098_aug_8.jpg,148,140,539,329,part
photo_098_aug_9.jpg,69,40,427,328,part
photo_098_aug_10.jpg,126,69,560,422,part
photo_099_aug_1.jpg,113,128,417,280,part
photo_099_aug_2.jpg,124,140,458,307,part
photo_099_aug_3.jpg,132,149,489,328,part
photo_099_aug_4.jpg,157,177,578,388,part
photo_099_aug_5.jpg,130,145,491,333,part
photo_099_aug_6.jpg,142,131,515,348,part
photo_099_aug_7.jpg,133,150,489,328,part
photo_099_aug_8.jpg,124,140,458,307,part
photo_099_aug_9.jpg,103,108,416,292,part
photo_099_aug_10.jpg,147,143,510,333,part
photo_100_aug_1.jpg,107,158,469,360,part
photo_100_aug_2.jpg,150,165,528,376,part
photo_100_aug_3.jpg,151,167,534,380,part
photo_100_aug_4.jpg,92,135,402,308,part
photo_100_aug_5.jpg,124,182,584,455,part
photo_100_aug_6.jpg,150,165,528,376,part
photo_100_aug_7.jpg,94,138,412,316,part
photo_100_aug_8.jpg,132,134,498,361,part
photo_100_aug_9.jpg,82,110,504,417,part
photo_100_aug_10.jpg,150,165,528,376,part
