이미지,X1,Y1,X2,Y2,라벨
photo_076_aug_9.jpg,28,101,362,384,part
photo_076_aug_10.jpg,281,100,612,381,part
photo_077_aug_1.jpg,19,130,349,391,part
photo_077_aug_2.jpg,17,118,317,355,part
photo_077_aug_3.jpg,0,17,361,346,part
photo_077_aug_4.jpg,298,121,640,417,part
photo_077_aug_5.jpg,0,131,368,476,part
photo_077_aug_6.jpg,238,0,581,307,part
photo_077_aug_7.jpg,17,118,317,355,part
photo_077_aug_8.jpg,17,118,317,355,part
photo_077_aug_9.jpg,0,121,342,418,part
photo_077_aug_10.jpg,318,116,613,349,part
photo_078_aug_1.jpg,87,103,533,380,part
photo_078_aug_2.jpg,92,88,476,326,part
photo_078_aug_3.jpg,68,26,588,464,part
photo_078_aug_5.jpg,107,103,553,380,part
photo_078_aug_6.jpg,51,26,568,449,part
photo_078_aug_7.jpg,123,118,638,438,part
photo_078_aug_8.jpg,86,64,574,415,part
photo_078_aug_9.jpg,87,103,533,380,part
photo_078_aug_10.jpg,54,48,498,378,part
photo_079_aug_2.jpg,77,114,502,384,part
photo_079_aug_3.jpg,101,61,590,454,part
photo_079_aug_4.jpg,138,114,563,384,part
photo_079_aug_5.jpg,119,98,487,332,part
photo_079_aug_6.jpg,129,103,570,398,part
photo_079_aug_7.jpg,138,114,563,384,part
photo_079_aug_8.jpg,77,114,502,384,part
photo_079_aug_9.jpg,69,98,555,434,part
photo_079_aug_10.jpg,107,71,587,441,part
photo_080_aug_1.jpg,180,76,560,358,part
photo_080_aug_2.jpg,189,80,588,376,part
photo_080_aug_3.jpg,22,79,418,375,part
photo_080_aug_4.jpg,26,94,494,442,part
photo_080_aug_6.jpg,24,84,441,395,part
photo_080_aug_8.jpg,10,73,455,422,part
photo_080_aug_9.jpg,20,81,444,401,part
photo_080_aug_10.jpg,0,45,499,480,part
photo_082_aug_1.jpg,136,111,459,366,part
photo_082_aug_2.jpg,130,102,464,372,part
photo_082_aug_3.jpg,129,105,436,348,part
photo_082_aug_4.jpg,144,73,468,347,part
photo_082_aug_5.jpg,149,91,416,302,part
photo_082_aug_6.jpg,150,64,532,400,part
photo_082_aug_7.jpg,154,126,521,415,part
photo_082_aug_8.jpg,136,111,459,366,part
photo_082_aug_9.jpg,168,103,468,340,part
photo_082_aug_10.jpg,133,108,459,367,part
photo_083_aug_1.jpg,99,88,535,367,part
photo_083_aug_2.jpg,62,26,574,436,part
photo_083_aug_3.jpg,109,96,588,403,part
photo_083_aug_4.jpg,93,90,538,375,part
photo_083_aug_5.jpg,102,90,547,375,part
photo_083_aug_6.jpg,96,82,551,382,part
photo_083_aug_7.jpg,63,3,591,467,part
photo_083_aug_8.jpg,93,90,538,375,part
photo_083_aug_9.jpg,93,90,538,375,part
photo_083_aug_10.jpg,92,89,532,371,part
photo_085_aug_1.jpg,34,115,247,316,part
photo_085_aug_2.jpg,36,129,318,396,part
photo_085_aug_3.jpg,40,135,289,370,part
photo_085_aug_4.jpg,323,51,624,343,part
photo_085_aug_5.jpg,23,141,307,414,part
photo_085_aug_6.jpg,324,53,624,344,part
photo_085_aug_7.jpg,15,50,317,343,part
photo_085_aug_8.jpg,332,122,557,334,part
photo_085_aug_9.jpg,358,132,601,361,part
photo_085_aug_10.jpg,327,61,623,346,part
photo_086_aug_1.jpg,100,100,533,399,part
photo_086_aug_2.jpg,100,100,533,399,part
photo_086_aug_3.jpg,68,23,585,471,part
photo_086_aug_4.jpg,107,100,540,399,part
photo_086_aug_5.jpg,58,21,579,479,part
photo_086_aug_7.jpg,100,94,508,375,part
photo_086_aug_8.jpg,61,34,469,370,part
photo_086_aug_9.jpg,110,110,590,442,part
photo_086_aug_10.jpg,65,36,573,463,part
photo_087_aug_1.jpg,29,66,443,401,part
photo_087_aug_2.jpg,52,116,421,385,part
photo_087_aug_3.jpg,52,116,421,385,part
photo_087_aug_4.jpg,56,124,451,413,part
photo_087_aug_6.jpg,46,110,429,399,part
photo_087_aug_7.jpg,37,99,420,400,part
photo_087_aug_8.jpg,52,116,421,385,part
photo_087_aug_9.jpg,182,96,487,320,part
photo_087_aug_10.jpg,39,94,365,340,part
photo_088_aug_1.jpg,0,37,418,450,part
photo_088_aug_2.jpg,260,2,640,388,part
photo_088_aug_3.jpg,310,108,637,399,part
photo_088_aug_4.jpg,308,107,632,395,part
photo_088_aug_5.jpg,8,115,358,427,part
photo_088_aug_6.jpg,0,0,391,383,part
photo_088_aug_7.jpg,0,76,371,423,part
photo_088_aug_9.jpg,8,114,355,422,part
photo_088_aug_10.jpg,0,106,362,455,part
photo_089_aug_1.jpg,125,89,572,373,part
photo_089_aug_3.jpg,75,88,516,369,part
photo_089_aug_4.jpg,29,18,468,388,part
photo_089_aug_5.jpg,124,88,565,369,part
photo_089_aug_6.jpg,124,88,565,369,part
photo_089_aug_7.jpg,124,88,565,369,part
photo_089_aug_8.jpg,40,17,477,364,part
photo_089_aug_9.jpg,70,79,521,376,part
photo_089_aug_10.jpg,77,91,536,383,part
photo_090_aug_1.jpg,214,74,542,356,part
photo_090_aug_2.jpg,219,68,614,418,part
photo_090_aug_3.jpg,192,66,488,321,part
photo_090_aug_4.jpg,69,0,491,391,part
photo_090_aug_6.jpg,165,43,535,387,part
photo_090_aug_7.jpg,100,75,435,364,part
photo_090_aug_8.jpg,96,72,419,350,part
photo_090_aug_9.jpg,100,75,436,364,part
photo_090_aug_10.jpg,190,65,482,316,part
photo_091_aug_1.jpg,210,28,577,365,part
photo_091_aug_2.jpg,68,75,403,373,part
photo_091_aug_4.jpg,247,82,557,351,part
photo_091_aug_5.jpg,206,65,601,441,part
photo_091_aug_6.jpg,247,82,557,351,part
photo_091_aug_7.jpg,209,69,472,297,part
photo_091_aug_8.jpg,83,82,393,351,part
photo_091_aug_9.jpg,95,94,451,402,part
photo_091_aug_10.jpg,247,82,557,351,part
photo_092_aug_1.jpg,54,94,398,334,part
photo_092_aug_2.jpg,37,56,541,480,part
photo_092_aug_3.jpg,153,115,574,408,part
photo_092_aug_4.jpg,43,78,413,357,part
photo_092_aug_5.jpg,65,115,487,408,part
photo_092_aug_6.jpg,114,11,622,466,part
photo_092_aug_8.jpg,161,121,605,430,part
photo_092_aug_9.jpg,136,103,513,365,part
photo_092_aug_10.jpg,40,71,528,474,part
photo_093_aug_1.jpg,177,120,611,383,part
photo_093_aug_5.jpg,0,0,502,432,part
photo_093_aug_6.jpg,29,120,463,383,part
photo_093_aug_7.jpg,26,109,421,348,part
photo_093_aug_8.jpg,29,120,463,383,part
photo_093_aug_9.jpg,173,110,615,387,part
photo_093_aug_10.jpg,0,11,499,428,part
photo_094_aug_1.jpg,109,155,434,368,part
photo_094_aug_2.jpg,271,132,547,313,part
photo_094_aug_3.jpg,66,55,328,266,part
photo_094_aug_4.jpg,82,84,391,322,part
photo_094_aug_5.jpg,309,150,623,357,part
photo_094_aug_6.jpg,271,132,624,426,part
photo_094_aug_7.jpg,107,152,424,360,part
photo_094_aug_8.jpg,288,140,595,349,part
photo_094_aug_9.jpg,78,104,328,276,part
photo_094_aug_10.jpg,242,117,488,279,part
photo_095_aug_1.jpg,74,39,492,408,part
photo_095_aug_2.jpg,50,7,415,344,part
photo_095_aug_3.jpg,61,5,514,427,part
photo_095_aug_4.jpg,63,14,508,422,part
photo_095_aug_5.jpg,211,100,637,448,part
photo_095_aug_6.jpg,160,60,606,453,part
photo_095_aug_7.jpg,139,53,522,389,part
photo_095_aug_8.jpg,100,85,461,380,part
photo_095_aug_9.jpg,74,29,544,451,part
photo_095_aug_10.jpg,88,74,406,334,part
photo_096_aug_1.jpg,96,123,324,304,part
photo_096_aug_2.jpg,90,128,395,397,part
photo_096_aug_3.jpg,234,130,549,411,part
photo_096_aug_4.jpg,89,129,412,424,part
photo_096_aug_5.jpg,105,141,397,384,part
photo_096_aug_6.jpg,110,142,373,351,part
photo_096_aug_7.jpg,228,121,452,299,part
photo_096_aug_8.jpg,91,131,401,405,part
photo_096_aug_9.jpg,235,57,575,374,part
photo_096_aug_10.jpg,83,61,410,363,part
photo_097_aug_1.jpg,94,75,478,418,part
photo_097_aug_2.jpg,111,111,400,342,part
photo_097_aug_3.jpg,103,87,497,448,part
photo_097_aug_4.jpg,119,120,412,350,part
photo_097_aug_5.jpg,162,112,434,327,part
photo_097_aug_6.jpg,130,132,450,383,part
photo_097_aug_7.jpg,190,132,509,383,part
photo_097_aug_8.jpg,98,92,426,376,part
photo_097_aug_9.jpg,190,132,509,383,part
photo_097_aug_10.jpg,190,132,509,383,part
photo_098_aug_1.jpg,164,94,499,378,part
photo_098_aug_2.jpg,153,72,501,391,part
photo_098_aug_3.jpg,142,117,390,298,part
photo_098_aug_4.jpg,146,111,469,374,part
photo_098_aug_5.jpg,134,86,485,406,part
photo_098_aug_6.jpg,172,133,535,422,part
photo_098_aug_7.jpg,189,136,475,345,part
photo_098_aug_8.jpg,149,111,466,365,part
photo_098_aug_9.jpg,165,136,451,345,part
photo_098_aug_10.jpg,189,136,475,345,part
photo_099_aug_1.jpg,180,147,527,403,part
photo_099_aug_2.jpg,192,124,487,343,part
photo_099_aug_3.jpg,124,101,364,279,part
photo_099_aug_4.jpg,219,143,557,393,part
photo_099_aug_5.jpg,185,120,470,330,part
photo_099_aug_6.jpg,152,124,448,343,part
photo_099_aug_7.jpg,166,91,514,389,part
photo_099_aug_8.jpg,161,76,511,379,part
photo_099_aug_9.jpg,162,105,410,289,part
photo_099_aug_10.jpg,153,124,448,343,part
photo_100_aug_1.jpg,286,98,561,317,part
photo_100_aug_2.jpg,266,70,564,319,part
photo_100_aug_4.jpg,69,81,297,263,part
photo_100_aug_5.jpg,244,35,568,323,part
photo_100_aug_6.jpg,284,98,557,316,part
photo_100_aug_7.jpg,221,3,564,324,part
photo_100_aug_8.jpg,253,87,496,281,part
photo_100_aug_9.jpg,283,97,564,325,part
photo_100_aug_10.jpg,244,88,557,371,part
